date,category,product_name,product_code,brand,product_id,amount,cost,profit
2023-05-16,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2510813,1878040,632772
2023-05-16,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2908133,1890467,1017665
2023-05-17,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2906221,2171562,734658
2023-05-17,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3061736,2419746,641989
2023-05-17,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1385023,1154795,230227
2023-05-17,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2511313,2036397,474915
2023-05-18,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2692693,2071502,621190
2023-05-18,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4598409,3452732,1145676
2023-05-18,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3478147,2491018,987128
2023-05-18,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3723332,2368256,1355075
2023-05-19,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2139023,1469304,669718
2023-05-19,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4396612,3230095,1166516
2023-05-20,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1917434,1290166,627267
2023-05-20,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2461658,1560208,901449
2023-05-20,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3691565,2549944,1141620
2023-05-21,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,2266223,1732741,533481
2023-05-21,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3198046,2189855,1008190
2023-05-21,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,2991653,2198444,793208
2023-05-21,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,2191391,1713521,477869
2023-05-21,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2630553,1842340,788212
2023-05-22,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3116220,2404139,712080
2023-05-22,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3324098,2561901,762196
2023-05-23,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4769450,3093628,1675821
2023-05-23,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3149578,1991412,1158165
2023-05-23,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4904911,3144923,1759987
2023-05-23,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,722823,511566,211256
2023-05-24,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2766210,1743168,1023041
2023-05-24,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2842120,1763623,1078496
2023-05-25,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2233206,1634690,598515
2023-05-25,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3134621,2660438,474182
2023-05-25,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1844065,1302221,541843
2023-05-26,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3189875,2407181,782693
2023-05-26,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3089369,1881380,1207988
2023-05-26,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1831350,1153219,678130
2023-05-26,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4321277,3166282,1154994
2023-05-26,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4750644,3561934,1188709
2023-05-27,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2318701,1392153,926547
2023-05-27,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1874465,1125758,748706
2023-05-27,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2614990,1768464,846525
2023-05-27,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4504114,3569018,935095
2023-05-28,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4678981,3179496,1499484
2023-05-28,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1212411,749160,463250
2023-05-28,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1489678,1001036,488641
2023-05-29,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2436900,1852248,584651
2023-05-29,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1872900,1550050,322849
2023-05-30,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,988213,656730,331482
2023-05-30,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3524551,2292845,1231705
2023-05-30,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3211416,2604035,607380
2023-05-31,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4738014,3869137,868876
2023-05-31,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3736658,2594230,1142427
2023-06-01,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2667109,1766799,900309
2023-06-01,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3180447,2641358,539088
2023-06-02,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4528649,3229366,1299282
2023-06-02,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4800170,3232658,1567511
2023-06-03,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1788668,1236488,552179
2023-06-03,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1542564,1227134,315429
2023-06-03,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2481080,1931047,550032
2023-06-03,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,2927641,2415549,512091
2023-06-04,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3114351,2281091,833259
2023-06-04,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2790926,1955890,835035
2023-06-04,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4299940,3456409,843530
2023-06-05,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1120218,922235,197982
2023-06-05,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4514653,3138001,1376651
2023-06-05,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1478763,1070721,408041
2023-06-05,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2234912,1824461,410450
2023-06-06,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1307813,1106601,201211
2023-06-06,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3456479,2295125,1161353
2023-06-07,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1687971,1318823,369147
2023-06-07,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3287897,2311144,976752
2023-06-07,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2302532,1942172,360359
2023-06-07,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4219242,3169034,1050207
2023-06-08,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3516736,2590604,926131
2023-06-08,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2598862,2098551,500310
2023-06-08,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,892339,686649,205689
2023-06-08,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3935857,2947595,988261
2023-06-09,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4569622,2784329,1785292
2023-06-09,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4131498,3445422,686075
2023-06-09,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2614646,1891786,722859
2023-06-10,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1637029,1267071,369957
2023-06-10,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2299650,1805501,494148
2023-06-10,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3670538,2919914,750623
2023-06-11,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4103882,2910876,1193005
2023-06-11,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1919767,1531689,388077
2023-06-11,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1959302,1316603,642698
2023-06-12,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3837063,2350932,1486130
2023-06-12,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1270629,933250,337378
2023-06-12,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3226294,2349337,876956
2023-06-12,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3237479,2250077,987401
2023-06-12,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3527611,2730333,797277
2023-06-13,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3243270,2235288,1007981
2023-06-13,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,968458,756400,212057
2023-06-13,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2702061,1721386,980674
2023-06-13,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2794499,2220283,574215
2023-06-13,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3699987,2704427,995559
2023-06-14,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2571152,1680997,890154
2023-06-14,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1894349,1279874,614474
2023-06-14,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2455497,1963104,492392
2023-06-14,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1043211,804920,238290
2023-06-15,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3438774,2512854,925919
2023-06-15,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2099968,1615558,484409
2023-06-15,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1444935,1169060,275874
2023-06-16,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1444497,884837,559659
2023-06-16,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2659724,2238277,421446
2023-06-16,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3797420,2338499,1458920
2023-06-16,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4875434,3865792,1009641
2023-06-17,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3437044,2604428,832615
2023-06-17,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3237250,2527477,709772
2023-06-17,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1646261,1343938,302322
2023-06-18,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,958354,577901,380452
2023-06-18,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3789610,3060072,729537
2023-06-18,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4570001,3659952,910048
2023-06-19,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1805795,1519670,286124
2023-06-19,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4622364,3459726,1162637
2023-06-19,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4771762,3133239,1638522
2023-06-19,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2100820,1369501,731318
2023-06-20,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4751823,3752860,998962
2023-06-20,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3778630,2777793,1000836
2023-06-20,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4285653,3188242,1097410
2023-06-20,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2461814,1776279,685534
2023-06-21,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2303238,1851341,451896
2023-06-21,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2989020,2155243,833776
2023-06-21,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1222976,995093,227882
2023-06-22,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2212085,1354316,857768
2023-06-22,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3894005,3305189,588815
2023-06-22,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3874283,2781770,1092512
2023-06-23,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3724857,2555671,1169185
2023-06-23,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1986302,1244630,741671
2023-06-23,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4376686,3442408,934277
2023-06-23,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4487285,2709499,1777785
2023-06-23,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3516734,2191866,1324867
2023-06-24,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1721929,1463297,258631
2023-06-24,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4319395,2987875,1331519
2023-06-24,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4338938,3325319,1013618
2023-06-24,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2738931,1706476,1032454
2023-06-25,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3181642,2078363,1103278
2023-06-25,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2715467,1714361,1001105
2023-06-25,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3615707,2952755,662951
2023-06-26,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2941547,1775982,1165564
2023-06-26,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3925426,2964091,961334
2023-06-26,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1083946,779211,304734
2023-06-26,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3164492,2110341,1054150
2023-06-26,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,2218934,1736098,482835
2023-06-27,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3892565,2752954,1139610
2023-06-27,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,735386,480880,254505
2023-06-27,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2699743,1868415,831327
2023-06-28,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3019290,2389855,629434
2023-06-28,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,840761,558881,281879
2023-06-28,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1821633,1293406,528226
2023-06-29,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3562984,2942453,620530
2023-06-29,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3099604,2004293,1095310
2023-06-29,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,2963958,1810803,1153154
2023-06-29,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1893821,1521706,372114
2023-06-30,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,928737,714111,214625
2023-06-30,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3640367,2381094,1259272
2023-06-30,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2397398,1888853,508544
2023-06-30,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4856331,3921266,935064
2023-06-30,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4520021,2751468,1768552
2023-07-01,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,935436,698942,236493
2023-07-01,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3696178,2906489,789688
2023-07-01,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1068568,713926,354641
2023-07-01,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4445081,3642570,802510
2023-07-02,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2868575,2391795,476779
2023-07-02,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2781207,2167318,613888
2023-07-02,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3508599,2798789,709809
2023-07-03,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1256820,968148,288671
2023-07-03,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2616624,1763851,852772
2023-07-03,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3631086,2817958,813127
2023-07-04,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1712905,1385560,327344
2023-07-04,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1955164,1251345,703818
2023-07-04,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3017294,2149100,868193
2023-07-04,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4319578,3438946,880631
2023-07-05,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3001776,1990010,1011765
2023-07-05,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3010443,2195314,815128
2023-07-05,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1525767,1174203,351563
2023-07-06,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1253473,963317,290155
2023-07-06,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1827904,1393494,434409
2023-07-06,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3172537,2060737,1111799
2023-07-06,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4274842,3414486,860355
2023-07-06,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2076730,1279537,797192
2023-07-07,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3901246,2595122,1306123
2023-07-07,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,2982659,2324022,658636
2023-07-07,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2429801,1983031,446769
2023-07-07,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3964373,3088396,875976
2023-07-08,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2347848,1911517,436330
2023-07-08,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2710366,2031668,678697
2023-07-09,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3326776,2223437,1103338
2023-07-09,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4069856,2836521,1233334
2023-07-10,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2490251,2103604,386646
2023-07-10,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3717721,2883061,834659
2023-07-11,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4796905,3946035,850869
2023-07-11,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3545053,2329420,1215632
2023-07-11,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3112653,2174210,938442
2023-07-11,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,3037309,2086034,951274
2023-07-11,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3575059,2460557,1114501
2023-07-12,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4366031,3190340,1175690
2023-07-12,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2000324,1503872,496451
2023-07-13,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2754748,1895316,859431
2023-07-13,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4366449,2919979,1446469
2023-07-13,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,968656,685848,282807
2023-07-13,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3024783,2005480,1019302
2023-07-13,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1989241,1563558,425682
2023-07-14,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3843526,2845085,998440
2023-07-14,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3025136,2158674,866461
2023-07-15,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2257658,1482908,774749
2023-07-15,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,2980864,2334677,646186
2023-07-15,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2953437,1952267,1001169
2023-07-16,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2731018,2008609,722408
2023-07-16,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2212091,1835289,376801
2023-07-16,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2909857,1895960,1013896
2023-07-16,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4216438,3144169,1072268
2023-07-17,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3208213,2100799,1107413
2023-07-17,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4955643,3866825,1088817
2023-07-17,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,1817814,1517403,300410
2023-07-17,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,3042555,2095852,946702
2023-07-17,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,4436624,3695895,740728
2023-07-18,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2006352,1528757,477594
2023-07-18,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,2994304,2439644,554659
2023-07-18,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2828220,1817566,1010653
2023-07-18,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3201146,2693898,507247
2023-07-19,DienMay,TuLanhMini,TL02,Aqua,TuLanhMini_TL02-Aqua,2484317,1793435,690881
2023-07-19,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,2198501,1416136,782364
2023-07-19,DienMay,NoiChienKhongDau,NC04,Philips,NoiChienKhongDau_NC04-Philips,1864566,1242711,621854
2023-07-19,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3377128,2559225,817902
2023-07-20,DienMay,MayLanhInverter,ML01,Daikin,MayLanhInverter_ML01-Daikin,3248347,2030869,1217477
2023-07-20,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4553587,3378415,1175171
2023-07-20,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4556817,3162124,1394692
2023-07-21,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4671768,2956878,1714889
2023-07-21,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,4934121,3048403,1885717
2023-07-21,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3456765,2752248,704516
2023-07-22,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,2174419,1327885,846533
2023-07-22,DienMay,MayLocKhongKhi,LK05,Sharp,MayLocKhongKhi_LK05-Sharp,1497332,1131791,365540
2023-07-23,DienMay,MayGiatCuaNgang,MG03,LG,MayGiatCuaNgang_MG03-LG,3625367,2327651,1297715
